No.,Time,Duration,ScreenX,ScreenY,DurationString,DurationOptions
972,373342,120,280,649,120,
973,373521,179,251,489,179,
974,373721,1794,215,486,1794,
975,375595,399,237,786,399,
976,376073,399,232,556,399,
977,376572,319,222,687,319,
978,376931,139,121,675,139,
979,377110,139,193,551,139,
980,377270,319,181,591,319,
981,377609,479,185,601,479,
982,378108,378,165,570,378,
983,378506,239,116,526,239,
984,378765,120,74,476,120,
985,379165,178,202,704,178,
986,379363,419,97,596,419,
987,379862,180,203,600,180,
988,380081,957,217,494,957,
989,381058,817,176,454,817,
990,381895,1136,69,460,1136,
991,383151,140,153,531,140,
992,383311,1356,209,526,1356,
993,384686,678,280,446,678,
994,385444,439,155,556,439,
995,385942,578,160,550,578,
996,386560,279,235,474,279,
997,386860,160,240,471,160,
998,387039,199,259,627,199,
999,387458,199,295,665,199,
1000,387697,239,256,665,239,
1001,388036,120,182,672,120,
1002,388175,777,198,588,777,
1003,389033,399,226,691,399,
1004,389451,179,309,652,179,
1005,389750,439,331,706,439,
1006,390309,239,324,587,239,
1007,390568,498,324,556,498,
1008,391106,219,489,498,219,
1009,391345,678,516,507,678,
1010,392043,279,522,626,279,
1011,392362,180,476,623,180,
1012,392562,199,429,712,199,
1013,392781,459,438,673,459,
1014,393439,219,440,770,219,
1015,393678,239,486,786,239,
1016,393937,279,479,775,279,
1017,394256,698,516,798,698,
1018,394974,100,484,787,100,
1019,395233,119,473,757,119,
1020,395373,937,468,743,937,
1021,396549,179,452,730,179,
1022,396748,419,427,726,419,
1023,397187,140,430,726,140,
1024,397367,100,425,717,100,
1025,397546,857,456,732,857,
1026,398423,239,408,727,239,
1027,398762,439,458,757,439,
1028,399241,219,541,694,219,
1029,399520,199,498,782,199,
1030,399859,538,541,690,538,
1031,400437,279,539,696,279,
1032,400816,100,600,666,100,
1033,400936,199,608,663,199,
1034,401155,139,611,680,139,
1035,401434,160,548,786,160,
1036,401613,140,519,806,140,
1037,401773,239,545,771,239,
1038,402072,299,543,775,299,
1039,402411,379,576,778,379,
1040,402810,558,583,784,558,
1041,403388,259,524,746,259,
1042,403687,179,525,750,179,
1043,403886,219,522,749,219,
1044,404165,139,444,778,139,
1045,404404,100,492,766,100,
1046,404584,259,411,745,259,
1047,404883,698,426,767,698,
1048,405601,160,418,762,160,
1049,405860,618,555,782,618,
1050,406498,179,412,725,179,
1051,406697,279,379,727,279,
1052,406996,140,366,702,140,
1053,407156,120,362,717,120,
1054,407295,100,456,621,100,
1055,407515,219,472,622,219,
1056,407754,180,444,593,180,
1057,407953,100,508,590,100,
1058,408372,100,168,864,100,
1059,408791,498,153,918,498,
1060,409309,658,61,874,658,
1061,409987,239,155,856,239,
1062,410446,120,197,863,120,
1063,410585,199,147,856,199,
1064,410804,160,139,853,160,
1065,410984,638,35,878,638,
1066,411642,179,141,853,179,
1067,411841,140,212,856,140,
1068,412001,359,222,893,359,
1069,412380,160,178,832,160,
1070,412559,977,40,846,977,
1071,413556,319,86,870,319,
1072,413935,219,11,810,219,
1073,414174,399,49,777,399,
1074,414632,279,68,569,279,
1075,414932,339,120,592,339,
1076,415330,199,28,855,199,
1077,415550,359,15,817,359,
1078,415928,179,120,455,179,
1079,416128,279,69,450,279,
1080,416467,638,55,564,638,
1081,417125,199,122,547,199,
1082,417344,259,125,550,259,
1083,417623,219,92,632,219,
1084,417862,738,65,614,738,
1085,418620,140,86,642,140,
1086,418959,199,106,650,199,
1087,419178,379,107,644,379,
1088,419716,279,161,613,279,
1089,420016,199,126,557,199,
1090,420315,280,12,619,280,
1091,420614,318,36,564,318,
1092,420953,299,53,551,299,
1093,421312,598,37,665,598,
1094,421930,379,97,630,379,
1095,422328,259,62,613,259,
1096,422607,279,99,629,279,
1097,422906,339,185,651,339,
1098,423525,100,218,629,100,
1099,423744,180,202,648,180,
1100,423944,239,247,616,239,
1101,424482,140,206,646,140,
1102,424701,140,179,652,140,
1103,424860,459,175,652,459,
1104,425339,399,199,650,399,
1105,425758,120,178,659,120,
1106,426096,199,203,664,199,
1107,426316,100,157,652,100,
1108,426435,538,149,647,538,
1109,426994,140,171,647,140,
1110,427253,439,73,596,439,
1111,427831,459,53,598,459,
1112,428329,299,44,454,299,
1113,428728,379,62,615,379,
1114,429127,758,42,597,758,
1115,430283,379,309,478,379,
1116,430941,259,436,594,259,
1117,431220,259,467,592,259,
1118,431858,160,487,622,160,
1119,432098,180,460,596,180,
1120,432297,239,525,586,239,
1121,432656,239,398,705,239,
1122,432995,479,473,622,479,
1123,433593,279,478,618,279,
1124,433912,299,423,719,299,
1125,434391,279,416,697,279,
1126,434710,159,480,695,159,
1127,434909,159,374,683,159,
1128,435088,100,372,695,100,
1129,435308,279,419,700,279,
1130,435607,100,454,752,100,
1131,435726,359,455,736,359,
1132,436105,100,353,755,100,
1133,436324,439,370,794,439,
1134,436803,299,371,806,299,
1135,437222,379,391,807,379,
1136,437640,219,476,629,219,
1137,437899,459,485,625,459,
1138,438378,239,497,621,239,
1139,438637,219,490,636,219,
1140,438876,279,497,625,279,
1141,439275,279,566,699,279,
1142,439574,419,485,737,419,
1143,440013,379,489,741,379,
1144,440571,219,454,732,219,
1145,440930,219,502,742,219,
1146,441169,399,425,733,399,
1147,441787,319,442,594,319,
1148,442266,299,433,596,299,
1149,442605,558,397,678,558,
1150,443183,199,405,688,199,
1151,443462,199,467,614,199,
1152,443701,279,443,595,279,
1153,444080,698,526,520,698,
1154,444918,219,471,640,219,
1155,445157,419,405,699,419,
1156,445595,279,398,710,279,
1157,445894,379,431,711,379,
1158,446293,379,426,704,379,
1159,446692,239,421,707,239,
1160,447170,279,376,798,279,
1161,447569,419,392,715,419,
1162,448068,100,429,684,100,
1163,448187,100,408,685,100,
1164,448307,279,404,682,279,
1165,448606,379,365,806,379,
1166,449044,100,343,714,100,
1167,449364,219,373,742,219,
1168,449603,219,433,730,219,
1169,450340,120,393,634,120,
1170,450560,299,465,635,299,
1171,451178,339,498,638,339,
1172,451557,100,494,627,100,
1173,451776,339,452,845,339,
1174,452155,558,441,856,558,
1175,453251,120,462,841,120,
1176,453531,139,384,498,139,
1177,453730,179,982,479,179,
1178,453929,199,1073,447,199,
1179,454228,299,441,570,299,
1180,454627,439,281,218,439,
1181,455086,120,287,195,120,
1182,455245,359,416,807,359,
1183,455624,179,415,822,179,
1184,455823,279,345,747,279,
1185,456122,120,317,721,120,
1186,456362,179,235,462,179,
1187,456641,279,289,238,279,
1188,456940,120,291,192,120,
1189,457079,319,502,222,319,
1190,457657,140,419,720,140,
1191,457817,140,425,730,140,
1192,458016,379,396,830,379,
1193,458415,379,433,828,379,
1194,458814,279,444,846,279,
1195,459113,778,429,804,778,
1196,459910,279,471,797,279,
1197,460309,120,464,762,120,
1198,460628,120,520,735,120,
1199,460808,100,370,774,100,
1200,461027,259,371,781,259,
1201,461406,379,425,806,379,
1202,461824,219,440,801,219,
1203,462104,199,426,814,199,
1204,462343,399,332,800,399,
1205,462861,159,333,797,159,
1206,463041,179,320,866,179,
1207,463320,598,357,909,598,
1208,463938,339,408,916,339,
1209,464297,120,443,913,120,
1210,464496,239,325,912,239,
1211,464875,1455,333,921,1455,
1212,466350,140,330,939,140,
1213,466510,199,305,872,199,
1214,466729,299,253,869,299,
1215,467048,259,237,856,259,
1216,467327,219,289,854,219,
1217,467646,239,342,856,239,
1218,467945,299,224,901,299,
1219,468304,339,252,941,339,
1220,468663,140,342,948,140,
1221,468823,219,311,943,219,
1222,469062,160,205,905,160,
1223,469261,538,215,861,538,
1224,469819,359,268,821,359,
1225,470218,180,266,925,180,
1226,470418,459,283,896,459,
1227,470896,1695,298,913,1695,
1228,472611,279,261,911,279,
1229,472910,499,357,903,499,
1230,473548,558,278,801,558,
1231,474126,140,281,803,140,
1232,474584,239,292,563,239,
1233,475043,319,315,786,319,
1234,475601,199,397,718,199,
1235,475821,140,405,694,140,
1236,475980,179,291,565,179,
1237,476199,199,309,586,199,
1238,476459,259,283,921,259,
1239,476738,319,273,896,319,
1240,477096,180,380,734,180,
1241,477296,180,411,709,180,
1242,477575,140,444,743,140,
1243,477735,180,476,732,180,
1244,478074,279,536,736,279,
1245,478373,180,458,748,180,
1246,478572,120,454,739,120,
1247,478771,538,408,678,538,
1248,479469,140,417,680,140,
1249,479808,159,445,603,159,
1250,480007,159,431,594,159,
1251,480207,339,359,638,339,
1252,480566,100,363,646,100,
1253,480765,179,407,681,179,
1254,480964,239,478,633,239,
1255,481224,678,479,610,678,
1256,481921,120,482,599,120,
1257,482061,219,463,603,219,
1258,482320,339,455,592,339,
1259,482938,120,529,581,120,
1260,483457,259,467,587,259,
1261,483756,159,459,590,159,
1262,484115,299,549,493,299,
1263,484533,299,617,672,299,
1264,484872,240,544,504,240,
1265,485131,120,377,466,120,
1266,485271,638,308,473,638,
1267,485929,179,365,487,179,
1268,486148,279,288,485,279,
1269,486447,518,332,488,518,
1270,486986,339,300,619,339,
1271,487364,439,315,864,439,
1272,487843,179,314,662,179,
1273,488262,259,315,699,259,
1274,488541,120,309,679,120,
1275,488780,339,350,696,339,
1276,489139,259,320,862,259,
1277,489438,279,324,677,279,
1278,489817,199,326,798,199,
1279,490056,259,311,804,259,
1280,490435,159,269,783,159,
1281,490614,199,325,793,199,
1282,490834,458,302,696,458,
1283,491312,100,296,672,100,
1284,491452,379,313,579,379,
1285,492010,120,314,763,120,
1286,492209,239,278,616,239,
1287,492628,100,285,706,100,
1288,493027,239,149,554,239,
1289,493665,140,386,729,140,
1290,493824,419,395,731,419,
1291,494323,139,372,863,139,
1292,494482,459,378,857,459,
1293,495000,837,420,862,837,
1294,495858,279,428,860,279,
1295,496157,140,444,827,140,
1296,496356,319,303,706,319,
1297,496695,160,245,691,160,
1298,496994,479,142,556,479,
1299,497493,239,58,471,239,
1300,497752,199,123,552,199,
1301,497991,339,70,495,339,
1302,498370,100,173,585,100,
1303,498549,179,48,436,179,
1304,498749,299,27,454,299,
1305,499088,160,124,521,160,
1306,499267,459,189,529,459,
1307,499765,219,251,652,219,
1308,500005,120,209,693,120,
1309,500144,479,252,881,479,
1310,500643,120,288,876,120,
1311,500842,279,186,627,279,
1312,501141,120,136,478,120,
1313,501301,120,147,478,120,
1314,501520,140,236,568,140,
1315,501679,339,263,613,339,
1316,502058,319,247,882,319,
1317,502437,180,264,560,180,
1318,502636,180,265,573,180,
1319,502836,199,204,660,199,
1320,503055,160,252,611,160,
1321,503274,160,253,612,160,
1322,503454,120,207,644,120,
1323,503633,299,202,656,299,
1324,504032,379,169,620,379,
1325,504451,319,156,615,319,
1326,504790,120,223,617,120,
1327,504929,120,228,628,120,
1328,505168,100,140,550,100,
1329,505288,359,99,526,359,
1330,505667,837,158,522,837,
1331,506564,439,76,626,439,
1332,507023,778,104,644,778,
1333,507840,199,77,635,199,
1334,508059,160,57,638,160,
1335,508239,797,85,645,797,
1336,509056,159,113,574,159,
1337,509256,379,266,548,379,
1338,509734,159,326,541,159,
1339,510013,299,126,702,299,
1340,510871,319,71,633,319,
1341,511210,578,118,515,578,
1342,511808,279,152,516,279,
1343,512107,120,278,533,120,
1344,512306,598,275,220,598,
1345,512944,379,73,224,379,
1346,513343,180,109,227,180,
1347,513582,439,283,223,439,
1348,514180,100,952,614,100,
1349,514380,120,1068,565,120,
1350,514519,339,1075,457,339,
1351,514878,498,1039,457,498,
1352,515456,199,337,511,199,
1353,515815,140,277,537,140,
1354,515995,279,161,447,279,
1355,516333,140,311,526,140,
1356,516493,459,326,552,459,
1357,516991,239,288,485,239,
1358,517251,179,174,464,179,
1359,517450,120,315,489,120,
1360,517769,239,357,561,239,
1361,518367,120,340,562,120,
1362,518606,199,306,546,199,
1363,518826,179,254,542,179,
1364,519025,239,277,532,239,
1365,519284,459,280,529,459,
1366,519763,339,282,537,339,
1367,520122,140,296,533,140,
1368,520301,399,95,520,399,
1369,520720,120,134,556,120,
1370,520859,638,79,645,638,
1371,521577,120,151,632,120,
1372,521776,1396,39,642,1396,
1373,523192,359,114,632,359,
1374,523591,140,110,704,140,
1375,524388,259,1065,442,259,
1376,524687,100,1064,449,100,
1377,524807,339,1061,443,339,
1378,525166,279,1010,485,279,
1379,525465,100,1009,487,100,
1380,525584,200,1044,570,200,
1381,525923,160,959,653,160,
1382,526103,259,1002,742,259,
1383,526382,100,999,729,100,
1384,526502,199,952,736,199,
1385,526761,279,977,648,279,
1386,527060,339,1032,568,339,
1387,527459,140,1074,593,140,
1388,527658,179,1079,581,179,
1389,527857,199,999,545,199,
1390,528196,180,143,547,180,
1391,528416,419,306,554,419,
1392,528854,219,364,558,219,
1393,529094,140,367,556,140,
1394,529253,279,418,552,279,
1395,529572,299,477,561,299,
1396,529891,578,373,546,578,
1397,530489,100,282,530,100,
1398,530609,259,292,499,259,
1399,530888,299,321,472,299,
1400,531207,219,381,482,219,
1401,531685,140,881,591,140,
1402,531845,120,821,597,120,
1403,531984,239,808,592,239,
1404,532244,140,832,603,140,
1405,532403,180,846,605,180,
1406,532662,159,870,622,159,
1407,532842,618,807,583,618,
1408,533480,279,794,594,279,
1409,533779,299,842,592,299,
1410,534536,419,780,589,419,
1411,534975,140,805,576,140,
1412,535155,259,768,492,259,
1413,535434,479,731,464,479,
1414,535992,439,822,582,439,
1415,536530,399,783,587,399,
1416,537029,120,725,501,120,
1417,537168,100,721,497,100,
1418,537288,518,775,519,518,
1419,537926,339,794,586,339,
1420,538285,239,768,507,239,
1421,538544,399,719,503,399,
1422,538962,140,764,554,140,
1423,539122,199,760,554,199,
1424,539341,399,811,600,399,
1425,539760,199,811,598,199,
1426,540019,120,879,612,120,
1427,540159,179,867,597,179,
1428,540378,179,791,654,179,
1429,540657,199,757,657,199,
1430,540877,160,737,646,160,
1431,541056,339,862,602,339,
1432,541415,219,905,602,219,
1433,541674,359,830,593,359,
1434,542153,159,881,607,159,
1435,542332,199,840,609,199,
1436,542551,140,1002,575,140,
1437,542711,279,1013,560,279,
1438,543010,179,1063,561,179,
1439,543309,239,1025,550,239,
1440,543568,279,995,533,279,
1441,543967,100,1075,461,100,
1442,544106,239,1075,453,239,
1443,544366,179,1038,598,179,
1444,544585,159,1051,599,159,
1445,544764,179,1056,584,179,
1446,545004,299,1106,583,299,
1447,545323,259,1103,584,259,
1448,545602,439,1016,569,439,
1449,546060,180,1065,567,180,
1450,546260,199,1125,571,199,
1451,546559,439,1047,587,439,
1452,547017,120,1025,598,120,
1453,547177,518,795,624,518,
1454,547775,160,847,620,160,
1455,547954,100,874,613,100,
1456,548214,538,744,655,538,
1457,548772,279,788,607,279,
1458,549150,339,833,608,339,
1459,549609,100,779,718,100,
1460,549769,359,857,791,359,
1461,550147,359,848,741,359,
1462,550526,300,800,737,300,
1463,550905,578,829,749,578,
1464,551503,299,873,740,299,
1465,552122,119,775,740,119,
1466,552261,139,777,743,139,
1467,552420,459,776,740,459,
1468,552899,140,778,742,140,
1469,553059,418,777,747,418,
1470,553497,678,814,749,678,
1471,554314,618,807,747,618,
1472,554952,259,830,772,259,
1473,555231,479,847,793,479,
1474,555830,479,856,739,479,
1475,556348,160,857,755,160,
1476,556528,498,824,854,498,
1477,557046,239,852,909,239,
1478,557305,658,841,913,658,
1479,558003,219,902,920,219,
1480,558342,100,884,919,100,
1481,558601,120,896,905,120,
1482,558741,339,858,923,339,
1483,559299,179,784,652,179,
1484,559498,199,780,604,199,
1485,559717,100,787,612,100,
1486,559857,319,747,614,319,
1487,560256,518,733,652,518,
1488,560814,259,731,569,259,
1489,561113,219,786,592,219,
1490,561352,219,788,502,219,
1491,561592,120,748,527,120,
1492,561731,598,732,563,598,
1493,562349,419,732,514,419,
1494,562788,140,769,510,140,
1495,562947,219,736,457,219,
1496,563187,479,696,455,479,
1497,563805,419,763,488,419,
1498,564283,399,824,548,399,
1499,564702,817,792,566,817,
1500,565539,299,765,583,299,
1501,565898,120,800,564,120,
1502,566038,419,780,558,419,
1503,566476,179,874,555,179,
1504,566735,598,847,551,598,
1505,567453,419,851,703,419,
1506,567892,618,849,694,618,
1507,568590,120,818,701,120,
1508,568789,259,839,688,259,
1509,569068,399,838,699,399,
1510,569527,120,824,702,120,
1511,569666,140,813,695,140,
1512,569985,160,772,559,160,
1513,570165,179,777,575,179,
1514,570364,140,759,555,140,
1515,570524,219,760,557,219,
1516,570763,239,764,558,239,
1517,571142,179,823,630,179,
1518,571461,159,859,648,159,
1519,571640,259,889,657,259,
1520,571919,399,947,649,399,
1521,572338,219,889,650,219,
1522,572577,140,886,662,140,
1523,572916,100,909,676,100,
1524,573036,180,905,676,180,
1525,573235,120,940,671,120,
1526,573374,239,940,671,239,
1527,573714,120,883,682,120,
1528,573873,120,886,690,120,
1529,574013,678,886,695,678,
1530,574710,419,912,674,419,
1531,575249,239,940,663,239,
1532,575508,279,938,667,279,
1533,575807,219,979,656,219,
1534,576046,199,955,658,199,
1535,576266,718,913,667,718,
1536,577422,259,953,661,259,
1537,577721,120,869,656,120,
1538,577880,379,872,654,379,
1539,578359,319,220,635,319,
1540,578738,140,167,540,140,
1541,578957,140,103,524,140,
1542,579456,478,145,509,478,
1543,579954,179,173,507,179,
